User_ID,Age,Gender,Budget,Preferred_Climate,Interest,Travel_Duration,Accommodation_Preference,Transportation_Mode,Activity_Level,Food_Preference,Travel_Type,Destination
8540,50,Female,High,Warm,Nature,Medium (4-7 days),Resort,Flight,Moderate,Vegetarian,Couple,Finland
3393,53,Other,Low,Cold,Nature,Long (8+ days),Airbnb,Car,Moderate,Vegan,Solo,Iceland
6326,56,Other,Low,Warm,Adventure,Long (8+ days),Guesthouse,Train,Low,Non-Vegetarian,Couple,Thailand
3529,59,Other,Low,Cold,Relaxation,Medium (4-7 days),Airbnb,Train,Moderate,Vegetarian,Family,Norway
4605,30,Male,Medium,Tropical,Adventure,Long (8+ days),Airbnb,Car,Moderate,Vegan,Family,Mexico
7024,41,Male,Low,Tropical,Nature,Short (1-3 days),Hotel,Flight,High,Non-Vegetarian,Family,Japan
6322,28,Other,Low,Warm,Nightlife,Medium (4-7 days),Guesthouse,Cruise,High,Non-Vegetarian,Solo,Singapore
746,36,Male,Medium,Warm,Adventure,Short (1-3 days),Villa,Car,Moderate,Vegetarian,Family,Brazil
711,31,Male,High,Tropical,Nightlife,Short (1-3 days),Airbnb,Car,High,Vegan,Couple,Singapore
380,52,Male,Low,Cold,Nightlife,Long (8+ days),Resort,Flight,Low,Vegetarian,Solo,Germany
8783,23,Female,High,Warm,Relaxation,Short (1-3 days),Villa,Cruise,Low,Vegan,Couple,Canada
3012,56,Other,High,Cold,Culture,Short (1-3 days),Villa,Train,Moderate,Vegetarian,Family,Switzerland
8859,51,Other,Medium,Cold,History,Long (8+ days),Villa,Flight,Moderate,Vegetarian,Family,Norway
7153,58,Female,Low,Warm,Relaxation,Short (1-3 days),Resort,Flight,High,Vegan,Solo,Vietnam
8567,44,Male,High,Tropical,Adventure,Short (1-3 days),Hotel,Flight,Moderate,Vegetarian,Couple,Italy
3498,55,Other,Medium,Cold,Relaxation,Short (1-3 days),Airbnb,Cruise,High,Non-Vegetarian,Solo,Italy
3890,39,Female,Low,Tropical,History,Medium (4-7 days),Guesthouse,Cruise,High,Vegetarian,Couple,Philippines
4485,27,Female,Low,Cold,Nightlife,Short (1-3 days),Hotel,Car,Moderate,Vegetarian,Couple,Germany
4012,57,Other,Low,Warm,Nature,Long (8+ days),Guesthouse,Train,Low,Vegetarian,Couple,Bali
2620,53,Female,Medium,Warm,Nightlife,Long (8+ days),Resort,Flight,Low,Vegan,Family,Greece
6671,60,Female,Medium,Cold,History,Medium (4-7 days),Airbnb,Flight,High,Vegetarian,Family,New Zealand
6513,26,Male,High,Tropical,History,Medium (4-7 days),Guesthouse,Train,Moderate,Vegetarian,Couple,Thailand
3468,54,Female,Medium,Warm,Nature,Medium (4-7 days),Hotel,Train,Moderate,Vegetarian,Couple,Maldives
1314,54,Other,Medium,Cold,Nightlife,Long (8+ days),Airbnb,Cruise,Moderate,Vegetarian,Couple,Germany
8606,47,Other,High,Warm,Nature,Medium (4-7 days),Hotel,Flight,High,Vegan,Solo,USA
2070,52,Male,High,Warm,Nightlife,Medium (4-7 days),Villa,Cruise,Moderate,Non-Vegetarian,Couple,USA
2983,54,Male,High,Warm,Culture,Long (8+ days),Guesthouse,Cruise,High,Vegetarian,Solo,Philippines
5915,37,Other,Medium,Warm,History,Short (1-3 days),Villa,Flight,High,Non-Vegetarian,Family,Egypt
9171,21,Other,High,Warm,Relaxation,Long (8+ days),Resort,Cruise,High,Non-Vegetarian,Solo,Costa Rica
1286,58,Other,High,Cold,Adventure,Short (1-3 days),Resort,Flight,High,Vegetarian,Solo,Japan
8991,50,Male,Low,Tropical,Culture,Medium (4-7 days),Villa,Flight,Low,Vegan,Solo,Vietnam
8430,59,Male,Low,Warm,Nature,Short (1-3 days),Airbnb,Cruise,High,Non-Vegetarian,Couple,Costa Rica
1350,52,Male,High,Cold,Nightlife,Medium (4-7 days),Airbnb,Cruise,Moderate,Vegetarian,Solo,Egypt
2612,41,Male,Medium,Cold,Adventure,Long (8+ days),Villa,Train,Low,Vegetarian,Couple,Canada
9495,42,Female,Low,Warm,History,Short (1-3 days),Airbnb,Train,High,Vegetarian,Solo,Indonesia
3669,51,Other,Low,Warm,Relaxation,Long (8+ days),Hotel,Cruise,High,Vegetarian,Family,Costa Rica
2222,39,Female,Medium,Tropical,History,Short (1-3 days),Resort,Cruise,Low,Non-Vegetarian,Couple,Thailand
428,60,Male,Low,Tropical,Nature,Long (8+ days),Guesthouse,Flight,Low,Vegan,Family,France
654,50,Other,High,Warm,Relaxation,Medium (4-7 days),Guesthouse,Cruise,Moderate,Vegetarian,Family,Canada
9914,34,Female,Low,Cold,Adventure,Medium (4-7 days),Guesthouse,Flight,High,Non-Vegetarian,Solo,France
3536,63,Other,Medium,Tropical,Nature,Long (8+ days),Hotel,Cruise,High,Vegan,Couple,Canada
7737,61,Male,Medium,Tropical,History,Long (8+ days),Resort,Car,Moderate,Vegan,Couple,Finland
3246,53,Female,High,Tropical,Culture,Long (8+ days),Resort,Flight,High,Vegan,Solo,New Zealand
4741,31,Male,Medium,Warm,Nature,Short (1-3 days),Airbnb,Cruise,High,Non-Vegetarian,Solo,Singapore
9069,64,Female,Low,Tropical,Nature,Long (8+ days),Villa,Train,Low,Non-Vegetarian,Family,Canada
4100,59,Other,Low,Warm,Adventure,Long (8+ days),Resort,Car,Moderate,Vegetarian,Family,Thailand
4101,42,Female,High,Warm,Adventure,Short (1-3 days),Resort,Train,Moderate,Non-Vegetarian,Solo,Australia
6960,25,Other,High,Tropical,Adventure,Short (1-3 days),Airbnb,Cruise,Moderate,Vegan,Solo,Japan
612,42,Male,Low,Warm,History,Long (8+ days),Guesthouse,Cruise,Low,Vegan,Family,Spain
4289,29,Other,Medium,Tropical,Nightlife,Short (1-3 days),Villa,Cruise,High,Vegetarian,Family,Bali
8571,37,Other,Low,Warm,Culture,Short (1-3 days),Guesthouse,Flight,Moderate,Vegetarian,Family,Spain
9713,62,Male,Low,Cold,Nightlife,Medium (4-7 days),Guesthouse,Car,Low,Non-Vegetarian,Family,Germany
1544,39,Male,Low,Tropical,Nightlife,Long (8+ days),Airbnb,Train,Low,Vegan,Solo,Greece
9536,42,Female,Low,Tropical,Relaxation,Long (8+ days),Guesthouse,Car,Moderate,Non-Vegetarian,Couple,Philippines
3854,39,Other,High,Cold,History,Long (8+ days),Resort,Cruise,Moderate,Vegan,Couple,Greece
555,49,Other,Medium,Tropical,Relaxation,Short (1-3 days),Hotel,Car,Moderate,Vegetarian,Family,Spain
6366,45,Other,Medium,Cold,Nature,Medium (4-7 days),Guesthouse,Car,Low,Vegetarian,Couple,Costa Rica
512,41,Female,High,Tropical,Adventure,Long (8+ days),Resort,Car,Moderate,Vegan,Solo,Norway
3207,39,Female,High,Tropical,Adventure,Long (8+ days),Villa,Flight,Moderate,Vegetarian,Couple,Vietnam
8085,25,Other,Low,Warm,Nightlife,Short (1-3 days),Resort,Train,Low,Vegan,Family,Norway
968,36,Female,Medium,Cold,Nightlife,Short (1-3 days),Villa,Cruise,High,Non-Vegetarian,Solo,Finland
6044,62,Female,Medium,Warm,Adventure,Short (1-3 days),Guesthouse,Cruise,Moderate,Non-Vegetarian,Family,Brazil
6880,43,Other,Medium,Tropical,Culture,Medium (4-7 days),Hotel,Flight,Moderate,Vegan,Solo,Germany
6776,31,Male,Low,Tropical,Culture,Short (1-3 days),Hotel,Train,Moderate,Vegetarian,Couple,Vietnam
3296,32,Male,High,Warm,Nature,Medium (4-7 days),Resort,Flight,Moderate,Vegetarian,Solo,New Zealand
8702,65,Male,Medium,Warm,History,Short (1-3 days),Hotel,Train,Low,Non-Vegetarian,Couple,Egypt
3430,26,Female,Medium,Cold,Nature,Short (1-3 days),Airbnb,Train,High,Non-Vegetarian,Solo,Maldives
8871,59,Female,Medium,Tropical,Culture,Long (8+ days),Villa,Train,Low,Vegetarian,Couple,Maldives
6963,23,Male,Low,Cold,Adventure,Short (1-3 days),Villa,Car,High,Non-Vegetarian,Solo,Norway
2089,60,Male,High,Cold,Culture,Long (8+ days),Resort,Flight,Low,Vegetarian,Couple,Switzerland
8500,34,Male,Medium,Warm,Relaxation,Short (1-3 days),Guesthouse,Cruise,High,Non-Vegetarian,Family,Egypt
6163,28,Other,High,Warm,Nightlife,Long (8+ days),Airbnb,Flight,Low,Vegan,Family,USA
3211,40,Female,High,Tropical,Culture,Medium (4-7 days),Airbnb,Car,High,Vegan,Solo,New Zealand
9201,40,Other,Low,Cold,Adventure,Short (1-3 days),Hotel,Cruise,Low,Non-Vegetarian,Couple,Maldives
6606,61,Other,High,Warm,Culture,Short (1-3 days),Villa,Cruise,Moderate,Vegan,Couple,Spain
1110,19,Other,Medium,Tropical,Nature,Long (8+ days),Resort,Flight,Moderate,Vegetarian,Couple,Maldives
5729,32,Female,Medium,Cold,Culture,Medium (4-7 days),Resort,Flight,Low,Vegan,Family,France
7830,55,Male,Low,Warm,Nightlife,Medium (4-7 days),Hotel,Cruise,Moderate,Vegan,Couple,Vietnam
1039,52,Female,Medium,Warm,Adventure,Medium (4-7 days),Villa,Train,Moderate,Non-Vegetarian,Solo,Brazil
1195,47,Male,Low,Tropical,Nature,Long (8+ days),Hotel,Car,Moderate,Vegan,Solo,Spain
4475,56,Other,Medium,Cold,History,Medium (4-7 days),Hotel,Train,Low,Non-Vegetarian,Couple,Bali
9875,58,Female,Medium,Warm,Adventure,Long (8+ days),Hotel,Cruise,Low,Vegan,Family,Brazil
2123,36,Other,High,Cold,Nature,Medium (4-7 days),Guesthouse,Cruise,Low,Vegetarian,Solo,Maldives
4983,32,Female,High,Tropical,Culture,Long (8+ days),Hotel,Train,Low,Vegan,Family,New Zealand
8974,32,Other,Medium,Warm,Nightlife,Short (1-3 days),Resort,Cruise,High,Non-Vegetarian,Couple,Greece
5701,63,Other,Low,Tropical,Nature,Medium (4-7 days),Guesthouse,Train,Moderate,Vegetarian,Couple,Japan
935,26,Male,High,Tropical,Relaxation,Long (8+ days),Villa,Train,Moderate,Non-Vegetarian,Solo,Maldives
6102,56,Male,High,Warm,History,Medium (4-7 days),Guesthouse,Train,Low,Vegan,Solo,Switzerland
4690,52,Male,High,Cold,Adventure,Medium (4-7 days),Guesthouse,Cruise,High,Vegan,Solo,Japan
395,25,Male,High,Warm,Relaxation,Long (8+ days),Hotel,Cruise,High,Non-Vegetarian,Couple,France
4686,58,Male,High,Warm,Nightlife,Long (8+ days),Resort,Cruise,Moderate,Vegetarian,Couple,USA
8777,57,Female,Low,Tropical,Adventure,Medium (4-7 days),Resort,Train,Low,Non-Vegetarian,Family,Indonesia
9166,25,Male,High,Tropical,History,Short (1-3 days),Hotel,Train,Moderate,Vegan,Family,Costa Rica
5981,54,Other,Low,Cold,Nightlife,Medium (4-7 days),Airbnb,Flight,High,Vegan,Family,Germany
9943,50,Female,High,Tropical,Nightlife,Long (8+ days),Hotel,Car,Moderate,Vegetarian,Couple,Singapore
2192,35,Female,High,Cold,Nature,Short (1-3 days),Hotel,Flight,Moderate,Vegetarian,Couple,USA
1298,19,Female,Low,Warm,Culture,Short (1-3 days),Airbnb,Train,Low,Vegan,Solo,Spain
5045,61,Other,High,Warm,Nightlife,Long (8+ days),Guesthouse,Cruise,Low,Non-Vegetarian,Family,USA
1163,64,Male,Low,Cold,Nightlife,Medium (4-7 days),Airbnb,Car,Moderate,Non-Vegetarian,Family,Germany
4255,58,Female,Medium,Cold,Nature,Short (1-3 days),Hotel,Cruise,High,Vegetarian,Family,Egypt
6373,50,Male,Low,Tropical,Nightlife,Short (1-3 days),Airbnb,Cruise,Low,Vegan,Family,Brazil
1528,40,Female,Low,Tropical,History,Medium (4-7 days),Hotel,Cruise,Moderate,Vegan,Solo,Australia
4343,55,Male,Low,Cold,Nature,Long (8+ days),Hotel,Flight,Moderate,Non-Vegetarian,Couple,Iceland
2031,40,Other,High,Warm,Culture,Short (1-3 days),Resort,Car,Moderate,Non-Vegetarian,Family,USA
3061,46,Male,Medium,Tropical,Nature,Short (1-3 days),Villa,Flight,High,Vegetarian,Solo,Norway
59,23,Female,Medium,Cold,History,Short (1-3 days),Resort,Flight,Low,Vegetarian,Couple,Greece
2406,19,Female,Medium,Tropical,Nightlife,Long (8+ days),Resort,Flight,Low,Vegetarian,Solo,Bali
5007,32,Female,High,Cold,Culture,Long (8+ days),Guesthouse,Flight,Low,Non-Vegetarian,Solo,Switzerland
6158,21,Female,Low,Tropical,Relaxation,Long (8+ days),Resort,Train,High,Vegan,Family,Philippines
7376,24,Female,Medium,Cold,Adventure,Long (8+ days),Villa,Car,Moderate,Vegan,Family,Canada
4507,52,Male,High,Tropical,Adventure,Long (8+ days),Hotel,Train,Low,Vegetarian,Couple,Finland
5215,42,Male,High,Warm,Nightlife,Short (1-3 days),Hotel,Flight,Moderate,Vegan,Family,USA
6030,18,Other,High,Warm,History,Long (8+ days),Villa,Cruise,Low,Vegan,Solo,Costa Rica
1781,34,Male,High,Cold,History,Long (8+ days),Hotel,Flight,High,Vegan,Couple,Mexico
5448,44,Other,Medium,Tropical,History,Medium (4-7 days),Hotel,Cruise,High,Vegetarian,Family,Iceland
4607,47,Female,Medium,Tropical,Culture,Medium (4-7 days),Resort,Cruise,Moderate,Non-Vegetarian,Couple,Vietnam
6915,37,Other,Low,Tropical,Relaxation,Medium (4-7 days),Airbnb,Car,Low,Vegetarian,Couple,Philippines
677,59,Female,Low,Warm,Adventure,Long (8+ days),Guesthouse,Flight,Low,Non-Vegetarian,Couple,Thailand
3583,34,Other,Medium,Warm,Relaxation,Medium (4-7 days),Guesthouse,Car,High,Vegan,Solo,Germany
3654,21,Other,Low,Tropical,Culture,Short (1-3 days),Hotel,Flight,High,Non-Vegetarian,Solo,Vietnam
7921,50,Female,Medium,Tropical,Relaxation,Long (8+ days),Airbnb,Car,High,Vegan,Solo,Thailand
9500,41,Female,Low,Warm,Nature,Short (1-3 days),Airbnb,Flight,Moderate,Vegetarian,Solo,Italy
2733,18,Female,High,Cold,Adventure,Long (8+ days),Hotel,Car,High,Vegan,Family,Japan
4788,55,Male,Low,Tropical,Adventure,Short (1-3 days),Airbnb,Flight,Low,Vegan,Couple,Indonesia
2755,39,Other,Medium,Warm,Relaxation,Long (8+ days),Guesthouse,Car,Low,Vegan,Solo,Bali
2338,60,Other,Medium,Warm,History,Long (8+ days),Guesthouse,Flight,Low,Vegetarian,Family,Egypt
3644,28,Male,Low,Warm,History,Short (1-3 days),Airbnb,Cruise,Moderate,Vegan,Family,Japan
7738,30,Other,Medium,Cold,Relaxation,Long (8+ days),Airbnb,Cruise,High,Non-Vegetarian,Family,Brazil
5517,44,Male,Medium,Cold,Nature,Long (8+ days),Guesthouse,Cruise,High,Vegan,Family,Bali
5247,64,Female,High,Warm,History,Medium (4-7 days),Resort,Car,Low,Vegan,Solo,Switzerland
867,47,Other,Medium,Cold,History,Short (1-3 days),Villa,Cruise,High,Vegan,Couple,Philippines
4448,22,Male,Medium,Tropical,Adventure,Short (1-3 days),Airbnb,Train,Moderate,Vegetarian,Couple,Mexico
5072,41,Other,High,Tropical,Adventure,Short (1-3 days),Hotel,Car,Moderate,Vegetarian,Family,Brazil
4882,45,Other,High,Warm,Culture,Medium (4-7 days),Villa,Train,High,Vegan,Family,Norway
9511,21,Other,Medium,Tropical,Adventure,Medium (4-7 days),Airbnb,Train,Low,Vegetarian,Solo,Mexico
3003,61,Other,High,Cold,Relaxation,Medium (4-7 days),Guesthouse,Flight,Moderate,Non-Vegetarian,Solo,Finland
2226,22,Other,High,Tropical,History,Short (1-3 days),Guesthouse,Cruise,High,Vegetarian,Family,Thailand
9057,62,Other,Medium,Warm,History,Short (1-3 days),Hotel,Cruise,Moderate,Non-Vegetarian,Couple,Egypt
4827,26,Female,Medium,Tropical,Adventure,Short (1-3 days),Hotel,Car,High,Vegan,Solo,Mexico
7622,55,Male,High,Warm,Culture,Long (8+ days),Guesthouse,Flight,Low,Vegetarian,Couple,Philippines
9690,37,Male,Medium,Warm,History,Short (1-3 days),Hotel,Cruise,Low,Vegetarian,Family,Egypt
5501,38,Male,Low,Tropical,Culture,Long (8+ days),Airbnb,Train,Low,Non-Vegetarian,Solo,Vietnam
9701,64,Female,Low,Cold,Culture,Short (1-3 days),Resort,Train,Low,Vegan,Couple,Brazil
8479,47,Male,Medium,Cold,Adventure,Long (8+ days),Resort,Cruise,Low,Vegan,Solo,Canada
5503,32,Female,Medium,Tropical,Culture,Short (1-3 days),Resort,Cruise,High,Non-Vegetarian,Solo,Indonesia
1211,59,Other,High,Cold,History,Long (8+ days),Villa,Car,Low,Vegan,Couple,Singapore
9084,57,Female,Low,Tropical,Nature,Medium (4-7 days),Resort,Flight,High,Vegan,Solo,Egypt
2289,58,Female,Medium,Tropical,Nightlife,Medium (4-7 days),Hotel,Train,Low,Non-Vegetarian,Family,Bali
2184,26,Female,Low,Cold,Relaxation,Medium (4-7 days),Villa,Cruise,Moderate,Vegan,Solo,Norway
2863,42,Other,Medium,Warm,Relaxation,Long (8+ days),Villa,Flight,Moderate,Vegetarian,Couple,Bali
6862,18,Male,High,Warm,Nightlife,Short (1-3 days),Airbnb,Flight,High,Vegetarian,Solo,USA
2363,32,Female,Low,Cold,Nightlife,Long (8+ days),Resort,Car,Low,Vegan,Couple,Germany
8464,33,Other,Low,Tropical,Nightlife,Medium (4-7 days),Villa,Train,Low,Non-Vegetarian,Solo,France
6333,27,Female,Low,Tropical,Nightlife,Short (1-3 days),Airbnb,Flight,High,Non-Vegetarian,Solo,Iceland
4065,61,Male,Medium,Tropical,Nightlife,Medium (4-7 days),Hotel,Car,Low,Non-Vegetarian,Solo,Bali
9547,49,Other,High,Cold,Nightlife,Medium (4-7 days),Resort,Cruise,Moderate,Vegan,Couple,Egypt
618,54,Other,High,Warm,Relaxation,Long (8+ days),Villa,Flight,High,Non-Vegetarian,Couple,France
3282,18,Male,Low,Tropical,Nightlife,Medium (4-7 days),Hotel,Car,Moderate,Vegan,Couple,Mexico
5227,43,Other,Medium,Tropical,Nightlife,Short (1-3 days),Villa,Flight,High,Vegan,Solo,Bali
3398,29,Other,Medium,Tropical,Adventure,Medium (4-7 days),Airbnb,Car,Moderate,Vegan,Family,Mexico
3066,25,Other,Low,Warm,History,Medium (4-7 days),Resort,Car,Moderate,Non-Vegetarian,Family,Italy
767,40,Male,High,Tropical,Nature,Short (1-3 days),Villa,Cruise,Low,Vegetarian,Family,Costa Rica
7079,44,Female,Low,Cold,History,Medium (4-7 days),Resort,Car,High,Vegan,Solo,Italy
5280,41,Other,High,Warm,Relaxation,Short (1-3 days),Resort,Flight,Moderate,Vegetarian,Couple,Philippines
4150,58,Other,High,Cold,Nightlife,Long (8+ days),Airbnb,Train,Low,Vegetarian,Solo,Italy
1145,26,Other,Medium,Tropical,Nature,Long (8+ days),Resort,Cruise,High,Vegetarian,Family,Maldives
4249,53,Male,Low,Cold,Nature,Short (1-3 days),Guesthouse,Car,Low,Non-Vegetarian,Solo,Iceland
4111,21,Other,High,Tropical,Nightlife,Medium (4-7 days),Resort,Flight,High,Vegan,Family,Singapore
463,41,Female,Medium,Cold,Nature,Long (8+ days),Airbnb,Train,Low,Non-Vegetarian,Solo,USA
2933,60,Other,Low,Cold,Relaxation,Short (1-3 days),Hotel,Flight,Low,Non-Vegetarian,Solo,Norway
4624,36,Male,Low,Tropical,History,Long (8+ days),Villa,Cruise,High,Non-Vegetarian,Solo,Switzerland
3814,58,Other,Medium,Tropical,Nature,Short (1-3 days),Hotel,Car,Low,Vegan,Couple,France
6309,44,Male,High,Warm,Adventure,Short (1-3 days),Hotel,Car,High,Vegetarian,Couple,Australia
4342,60,Other,High,Tropical,History,Medium (4-7 days),Hotel,Train,Moderate,Vegetarian,Family,Singapore
5301,50,Other,High,Tropical,History,Medium (4-7 days),Villa,Flight,High,Non-Vegetarian,Solo,Iceland
6805,60,Other,Medium,Warm,Nature,Medium (4-7 days),Resort,Train,Moderate,Vegetarian,Solo,Canada
3283,42,Female,Low,Tropical,Adventure,Medium (4-7 days),Villa,Flight,Low,Non-Vegetarian,Couple,Indonesia
2575,50,Female,Low,Cold,Culture,Long (8+ days),Villa,Train,Moderate,Non-Vegetarian,Couple,Indonesia
7962,47,Other,Low,Cold,Adventure,Medium (4-7 days),Airbnb,Car,High,Non-Vegetarian,Solo,Bali
7880,52,Male,Medium,Cold,Adventure,Long (8+ days),Villa,Car,High,Vegan,Family,Canada
829,24,Other,Medium,Warm,History,Short (1-3 days),Hotel,Flight,Moderate,Vegetarian,Solo,Egypt
6487,60,Male,High,Cold,Nightlife,Medium (4-7 days),Airbnb,Car,Low,Vegan,Couple,Vietnam
7600,25,Male,Low,Tropical,Relaxation,Long (8+ days),Hotel,Cruise,High,Vegan,Family,Philippines
2541,47,Other,Medium,Cold,Nightlife,Medium (4-7 days),Hotel,Car,Low,Vegan,Solo,Norway
5747,57,Other,Medium,Warm,Relaxation,Medium (4-7 days),Airbnb,Car,High,Non-Vegetarian,Solo,Brazil
8527,18,Other,Low,Cold,Nightlife,Short (1-3 days),Airbnb,Train,High,Vegetarian,Solo,Germany
9567,55,Other,Medium,Tropical,Nightlife,Medium (4-7 days),Villa,Car,Moderate,Non-Vegetarian,Solo,Bali
3743,57,Other,Medium,Warm,Adventure,Long (8+ days),Airbnb,Cruise,High,Vegan,Family,Brazil
7499,24,Female,Low,Warm,Nightlife,Medium (4-7 days),Guesthouse,Car,Low,Vegetarian,Couple,Maldives
3525,61,Other,High,Cold,Relaxation,Medium (4-7 days),Resort,Flight,Low,Vegetarian,Solo,Finland
21,59,Male,High,Warm,Nightlife,Short (1-3 days),Guesthouse,Car,Moderate,Vegan,Family,USA
1916,24,Female,High,Tropical,Relaxation,Long (8+ days),Airbnb,Flight,Low,Vegan,Family,Maldives
6572,37,Male,High,Cold,Nature,Medium (4-7 days),Hotel,Flight,Moderate,Vegetarian,Family,Switzerland
9019,49,Male,High,Tropical,Nature,Medium (4-7 days),Airbnb,Train,Moderate,Vegan,Solo,Costa Rica
2013,41,Male,High,Warm,History,Long (8+ days),Villa,Flight,High,Vegetarian,Solo,Canada
5406,54,Other,High,Cold,Culture,Medium (4-7 days),Villa,Cruise,Moderate,Vegan,Couple,Switzerland
1296,23,Male,Medium,Warm,Relaxation,Medium (4-7 days),Resort,Flight,Moderate,Vegan,Couple,Finland
3746,20,Female,High,Warm,Relaxation,Short (1-3 days),Airbnb,Cruise,High,Vegetarian,Solo,Costa Rica
592,29,Other,High,Cold,Relaxation,Long (8+ days),Hotel,Cruise,Low,Non-Vegetarian,Family,Finland
1407,58,Other,Medium,Warm,Nightlife,Long (8+ days),Resort,Train,Moderate,Vegan,Couple,Greece
222,61,Female,Medium,Cold,Relaxation,Short (1-3 days),Villa,Car,Low,Vegetarian,Couple,Singapore
5618,38,Male,High,Cold,Culture,Long (8+ days),Airbnb,Train,Low,Vegan,Solo,Switzerland
6249,55,Male,Low,Tropical,Nature,Long (8+ days),Hotel,Train,Moderate,Vegan,Family,Greece
4419,33,Male,Medium,Warm,Relaxation,Long (8+ days),Airbnb,Train,Moderate,Vegetarian,Family,Japan
859,52,Female,Medium,Cold,Nature,Medium (4-7 days),Guesthouse,Car,Low,Vegetarian,Family,Iceland
1784,23,Other,Low,Tropical,Relaxation,Medium (4-7 days),Villa,Flight,High,Vegetarian,Couple,Philippines
7260,57,Other,High,Tropical,History,Medium (4-7 days),Villa,Flight,Moderate,Vegetarian,Couple,Costa Rica
6857,41,Female,Medium,Cold,Nightlife,Medium (4-7 days),Villa,Car,Moderate,Vegetarian,Solo,USA
1955,40,Other,Low,Tropical,History,Medium (4-7 days),Guesthouse,Cruise,Moderate,Non-Vegetarian,Couple,Norway
1747,38,Other,High,Warm,Nightlife,Short (1-3 days),Hotel,Flight,High,Non-Vegetarian,Couple,USA
3133,62,Male,Low,Warm,Relaxation,Medium (4-7 days),Resort,Flight,High,Vegan,Couple,Egypt
8037,54,Other,Medium,Tropical,Adventure,Medium (4-7 days),Hotel,Car,Low,Vegan,Couple,Mexico
8851,18,Male,High,Cold,Nature,Long (8+ days),Guesthouse,Flight,Moderate,Non-Vegetarian,Solo,Switzerland
995,41,Female,High,Cold,Nature,Short (1-3 days),Guesthouse,Train,Low,Non-Vegetarian,Couple,Switzerland
6109,24,Other,High,Cold,Relaxation,Medium (4-7 days),Hotel,Flight,Moderate,Non-Vegetarian,Family,Finland
731,54,Male,High,Cold,Culture,Medium (4-7 days),Hotel,Flight,Low,Non-Vegetarian,Family,Switzerland
6975,41,Male,Medium,Tropical,History,Medium (4-7 days),Hotel,Train,Moderate,Non-Vegetarian,Family,Vietnam
6274,18,Female,Medium,Tropical,Relaxation,Medium (4-7 days),Resort,Cruise,Low,Non-Vegetarian,Couple,Greece
6752,25,Male,Medium,Cold,Adventure,Long (8+ days),Guesthouse,Cruise,High,Non-Vegetarian,Couple,Canada
3510,36,Other,High,Warm,Nature,Medium (4-7 days),Villa,Cruise,High,Vegetarian,Family,Costa Rica
3534,23,Male,High,Tropical,Culture,Short (1-3 days),Guesthouse,Cruise,High,Vegan,Family,New Zealand
2514,39,Male,Medium,Tropical,Adventure,Medium (4-7 days),Resort,Cruise,Low,Vegetarian,Solo,Mexico
5437,24,Female,High,Warm,Relaxation,Medium (4-7 days),Guesthouse,Flight,Moderate,Non-Vegetarian,Family,Egypt
3626,24,Other,High,Cold,Relaxation,Long (8+ days),Airbnb,Car,Moderate,Vegetarian,Couple,Finland
